name,spacegroup,ntypes,natoms,delta_e,band_gap,stability,structure_id
CaHfO3,167,3,10,-3.641408478,4.286,0.02758221,2599930
CaHfO3,74,3,10,-3.647988144,4.284,0.021002544,8215167
CaHfO3,45,3,10,-3.608904585,4.273,0.060086103,8313371
CaHfO3,99,3,5,-3.552148483,3.983,0.116842205,1950640
CaHfO3,221,3,5,-3.510399491,3.911,0.158591197,967323
CaHfO3,62,3,20,-3.406448694,3.862,0.262541994,2005346
CaHfO3,99,3,5,-3.551882147,3.847,0.117108541,9617101
CaHfO3,65,3,5,-3.507617257,3.844,0.161373431,8224066
CaHfO3,123,3,5,-3.508752311,3.842,0.160238377,8212608
CaHfO3,127,3,10,-3.604921238,3.761,0.06406945,8218860
CaHfO3,167,3,10,-3.153529276,2.547,0.515461412,2603775
CaHfO3,99,3,5,-2.984491959,1.462,0.684498729,1951748
CaThO3,221,3,5,-3.202901929,1.603,0.617626934,977752
CaThO3,221,3,5,-2.697965695,0.815,1.122563168,1923720
Cs2RbIrO6,225,4,10,-1.257894479,0.618,0,9215175
InSnBr3,127,3,10,-0.924654938,1.237,0.034423505,8311474
InSnBr3,221,3,5,-0.876333534,0.657,0.082744909,8222300
LaGdO3,62,3,20,-3.695614268,4.48,0.05696863,8437607
LaGdO3,167,3,10,-3.639252481,4.306,0.113330416,8878792
LaGdO3,221,3,5,-3.148682187,1.561,0.60390071,996547
PrSmO3,62,3,20,-3.499034905,4.254,0.139514897,8531819
PrSmO3,45,3,10,-3.281136766,2.745,0.357413037,8313516
PrSmO3,74,3,10,-3.449898484,2.588,0.188651319,8226728
PrSmO3,38,3,5,-3.205954043,2.035,0.43259576,8268269
PrSmO3,99,3,5,-3.272631071,1.868,0.365918732,8268895
PrSmO3,127,3,10,-3.030016954,1.549,0.608532849,8287677
PrSmO3,140,3,10,-3.057972074,1.543,0.580577729,8877651
PrSmO3,221,3,5,-2.871918335,1.274,0.766631468,993820
PrSmO3,221,3,5,-2.539789257,0.993,1.098760546,974114
PrSmO3,123,3,5,-2.537103531,0.814,1.101446272,8266243
Sr2GdTaO6,14,4,20,-3.417353837,4.084,0,8434778
Sr2GdTaO6,148,4,10,-3.409018857,4.035,0.00833498,8285592
Sr2GdTaO6,12,4,10,-3.412541892,3.859,0.004811945,7751264
Sr2GdTaO6,225,4,10,-3.340917538,3.717,0.076436299,8229464
Sr2LaNbO6,2,4,10,-3.233714685,3.358,0.013152718,8280653
Sr2LaNbO6,12,4,10,-3.235183307,3.348,0.011684096,8219072
Sr2LaNbO6,14,4,20,-3.246867403,3.341,0,8434425
Sr2LaNbO6,225,4,10,-3.112153369,3.156,0.134714034,8283911
Sr2LaNbO6,34,4,20,-3.160508656,3.061,0.086358747,8533939
SrEu2PuO6,12,4,10,-3.063556239,1.888,0.033659538,9236497
Ba2TbNbO6,2,4,10,-3.223699186,3.275,0.001866421,8257479
Ba2TbNbO6,148,4,10,-3.225565607,3.218,0,8218314
Ba2TbNbO6,225,4,10,-3.217931913,3.135,0.007633694,7829050
Ba2TbNbO6,14,4,20,-3.225397317,3.063,0.00016829,8534519
Ba2TbNbO6,225,4,10,-3.217095146,3,0.008470461,7839860
Ba2TbNbO6,225,4,10,-3.219199423,2.999,0.006366184,7837008
LiTl2SbCl6,225,4,10,-1.323853433,2.94,0.023590347,6808055
LiTl2SbCl6,225,4,10,-1.323853432,2.94,0.023590348,6808056
LiTl2SbCl6,225,4,10,-1.324631078,2.939,0.022812702,5459413
PmNdO3,156,3,5,-3.615826965,3.979,0.032705353,9350189
PmNdO3,221,3,5,-2.654468307,1.156,0.994064011,995091
PmNdO3,221,3,5,-2.779577263,1.128,0.868955055,967223
Sr2MgUO6,2,4,10,-3.190934632,3.694,0.039506067,9239800
Sr2MgUO6,14,4,20,-3.198414326,3.669,0.032026372,903196
Sr2MgUO6,12,4,10,-3.191294966,3.514,0.039145733,9236989
Sr2MgUO6,139,4,10,-3.148458442,3.281,0.081982257,9235937
Sr2ZrNpO6,12,4,10,-3.434349691,3.03,0.02542572,9237253
Sr2ZrNpO6,2,4,10,-3.431377948,3.028,0.028397463,9238916
Ba2GdNbO6,148,4,10,-3.279058003,3.31,0,8218296
Ba2GdNbO6,14,4,20,-3.278673506,3.187,0.000384497,8434675
Ba2GdNbO6,2,4,10,-3.277520354,3.179,0.001537649,8257465
Ba2GdNbO6,225,4,10,-3.271375099,3.024,0.007682904,180647
Ba2NdCrO6,12,4,10,-2.73204969,0.678,0.101361174,8231466
Ba2SmVO6,148,4,10,-3.015540652,1.935,0.097419445,8244872
Ba2SmVO6,225,4,10,-3.015877671,1.919,0.097082426,8204272
Ba2SmVO6,2,4,10,-3.015340448,1.85,0.097619649,9136852
CeSmO3,62,3,20,-3.46125904,4.14,0.149446082,8536250
CeSmO3,74,3,10,-3.410699621,2.536,0.200005502,8232408
CeSmO3,38,3,5,-3.168188235,1.841,0.442516888,8267973
CeSmO3,140,3,10,-2.98439765,1.538,0.626307473,8877650
CeSmO3,221,3,5,-2.913261181,1.261,0.697443942,996381
CeSmO3,221,3,5,-2.444085697,0.779,1.166619426,969376
CsPaO3,99,3,5,-2.870298074,3.837,0.000862886,1949788
CsPaO3,221,3,5,-2.870900698,3.815,0.000260262,968772
CsPaO3,167,3,10,-2.870970126,3.807,0.000190834,2601523
CsPaO3,62,3,20,-2.87116096,3.798,0,2004871
CsTaO3,57,3,20,-2.724151402,4.284,0.123302694,5227281
CsTaO3,99,3,5,-2.79615091,2.565,0.051303187,1949798
CsTaO3,221,3,5,-2.628116926,2.093,0.219337171,996847
CsTaO3,62,3,20,-2.628330186,2,0.219123911,2004815
CsTaO3,167,3,10,-2.628353919,1.979,0.219100178,2601737
CsTaO3,167,3,10,-2.037184755,1.439,0.810269342,2612389
KIn2CoCl6,225,4,10,-1.106309545,1.233,0.279907864,8878743
KTl2IrCl6,225,4,10,-1.181316562,1.927,0.04221985,6443698
NaNpO3,62,3,20,-2.85060554,1.898,0.064403422,2003277
NaNpO3,167,3,10,-2.335409452,1.533,0.57959951,2608168
NaNpO3,62,3,20,-2.625918835,1.515,0.289090127,2065922
PrWN3,161,3,10,-1.051848148,1.576,0,7735672
ScIn2AuBr6,225,4,10,-1.056308131,1.891,0.215829072,6354537
Ba2PrCrO6,12,4,10,-2.711902916,0.655,0.109254853,8231630
Ba2PrCrO6,14,4,20,-2.712677542,0.628,0.108480227,8534549
PmPrO3,156,3,5,-3.593360308,4.209,0.032992592,9348289
PmPrO3,221,3,5,-2.81837184,1.093,0.80798106,995754
PmPrO3,221,3,5,-2.572420466,0.965,1.053932434,995601
Sr2MgNpO6,225,4,10,-3.037030973,3.031,0,9175162
Sr2SmTaO6,14,4,20,-3.385638288,4.021,0,8208794
Sr2SmTaO6,12,4,10,-3.376377068,3.838,0.00926122,8869435
Sr2SmTaO6,225,4,10,-3.295890256,3.546,0.089748032,8284342
Ba2PuTaO6,2,4,10,-3.348348147,2.093,0,9174771
CaPuO3,167,3,10,-3.295628394,2.104,0.047829363,2600124
CaPuO3,99,3,5,-3.127382127,2.083,0.21607563,2062186
CaPuO3,221,3,5,-3.007302151,2.071,0.336155606,964043
CaPuO3,62,3,20,-3.343457757,1.928,0,2067336
CsPbCl3,62,3,20,-1.756141888,2.564,0,9694741
CsPbCl3,127,3,10,-1.754614492,2.459,0.001527396,8245285
CsPbCl3,221,3,5,-1.743672907,2.277,0.012468981,43558
CsPbCl3,160,3,5,-1.743366127,2.244,0.012775761,8366012
CsPbCl3,99,3,5,-1.743016409,2.169,0.013125479,45178
KTl2AsCl6,225,4,10,-1.24187954,3.332,0.066517555,8305895
LiTl2BiCl6,225,4,10,-1.376570607,3.843,0.02860137,8306798
Sr2CaCrO6,14,4,20,-2.531963434,1.044,0.137984731,8997148
Sr2CaCrO6,225,4,10,-2.500771318,0.609,0.169176846,8215938
Sr2HfNpO6,12,4,10,-3.507009401,3.213,0.028492946,9236741
Sr2HfNpO6,2,4,10,-3.50601941,3.019,0.029482937,9239366
SrZrO3,99,3,5,-3.425438018,3.942,0.076093808,9627504
SrZrO3,62,3,20,-3.501531826,3.938,0,2004506
SrZrO3,62,3,20,-3.501347991,3.938,0.000183836,4732449
SrZrO3,167,3,10,-3.493665812,3.924,0.007866015,2612340
SrZrO3,74,3,10,-3.491895756,3.737,0.00963607,9661003
SrZrO3,62,3,20,-3.499391038,3.727,0.002140788,1928934
SrZrO3,26,3,10,-3.475337285,3.722,0.026194541,9664745
SrZrO3,74,3,10,-3.492143776,3.722,0.009388051,7914530
SrZrO3,45,3,10,-3.485239871,3.721,0.016291955,8219730
SrZrO3,12,3,10,-3.488929127,3.708,0.012602699,8279717
SrZrO3,123,3,5,-3.444425698,3.608,0.057106128,8212680
SrZrO3,221,3,5,-3.443063042,3.553,0.058468785,44345
SrZrO3,99,3,5,-3.44949072,3.502,0.052041106,1949639
SrZrO3,62,3,20,-3.22924128,3.5,0.272290547,2004968
SrZrO3,221,3,5,-3.44547441,3.476,0.056057416,9614901
SrZrO3,65,3,5,-3.443464628,3.383,0.058067198,8252584
SrZrO3,221,3,5,-3.447345444,3.342,0.054186383,961104
SrZrO3,167,3,10,-2.987142602,2.707,0.514389225,2615400
SrZrO3,99,3,5,-2.751049448,1.288,0.750482379,1950974
YTl2InCl6,225,4,10,-1.651864156,1.986,0.057739848,6444072
Ba2LuTaO6,14,4,20,-3.461990296,3.628,0.001330802,8536162
Ba2LuTaO6,225,4,10,-3.463321098,3.613,0,8204315
Ba2NdVO6,12,4,10,-2.98136269,1.99,0.110753758,8205099
Ba2NdVO6,2,4,10,-2.983653643,1.984,0.108462805,8227243
Ba2NdVO6,225,4,10,-2.981209226,1.819,0.110907222,8204266
Ba2SmNbO6,14,4,20,-3.244117222,3.265,0.000546384,8434669
Ba2SmNbO6,148,4,10,-3.24393544,3.259,0.000728166,8218289
Ba2SmNbO6,2,4,10,-3.243021891,3.241,0.001641715,8257877
Ba2SmNbO6,225,4,10,-3.232360065,3.041,0.012303541,1230244
CePmO3,221,3,5,-2.860808854,1.226,0.737699366,993914
CePmO3,221,3,5,-2.477365392,0.759,1.121142828,994347
TbTl2InCl6,225,4,10,-1.585916785,2.018,0.057287412,8305933
AcSmO3,62,3,20,-3.60763089,4.287,0.032766566,2071903
AcSmO3,167,3,10,-3.546723218,3.734,0.093674238,2519285
AcSmO3,99,3,5,-3.457843359,2.564,0.182554097,2062041
AcSmO3,221,3,5,-3.159951631,2.345,0.480445825,962502
Ba2LaCrO6,12,4,10,-2.749300491,0.656,0.107147007,8727126
Ba2PrVO6,12,4,10,-2.961099216,1.898,0.118764137,8205135
Ba2PrVO6,14,4,20,-2.961255242,1.889,0.118608111,8208842
Ba2PrVO6,2,4,10,-2.961369159,1.815,0.118494194,9136426
Ba2PrVO6,225,4,10,-2.961909623,1.726,0.11795373,8241916
BaUO3,62,3,20,-3.46008951,2.645,0,2005580
BaUO3,62,3,20,-3.456514741,2.47,0.003574769,2003070
BaUO3,62,3,20,-3.219877321,1.23,0.240212189,2009535
BaUO3,99,3,5,-2.8728971,1.228,0.58719241,2058248
KTl2MoCl6,225,4,10,-1.333021162,1.579,0.061180899,8283673
LaSmO3,62,3,20,-3.634868771,4.306,0.071915666,8997541
LaSmO3,221,3,5,-3.007253319,1.406,0.699531118,975369
LaSmO3,221,3,5,-2.565942343,0.557,1.140842094,964026
NaTl2SbCl6,225,4,10,-1.328236221,3.096,0.039653758,5459038
PrNdO3,62,3,20,-3.478913001,4.34,0.119335288,8532285
PrNdO3,74,3,10,-3.432535073,2.954,0.165713216,8226721
PrNdO3,45,3,10,-3.277110005,2.759,0.321138284,8313510
PrNdO3,99,3,5,-3.274916264,2.105,0.323332025,8268890
PrNdO3,38,3,5,-3.195051216,2.095,0.403197073,8252950
PrNdO3,221,3,5,-2.732235292,1.091,0.866012997,993646
PrNdO3,123,3,5,-2.610206208,0.767,0.988042081,8225472
PrNdO3,123,3,5,-2.607261246,0.767,0.990987043,8252096
PrNdO3,221,3,5,-2.61115775,0.745,0.987090539,996289
Sr2NdTaO6,14,4,20,-3.35401776,3.87,0,8993256
Sr2NdTaO6,12,4,10,-3.343449615,3.708,0.010568145,8288069
Sr2NdTaO6,225,4,10,-3.249318857,3.642,0.104698903,8281802
ZrTl2ZnCl6,225,4,10,-1.364106527,0.624,0.198173816,6445263
Ba2CeVO6,2,4,10,-2.938664378,1.895,0.126053108,9135741
Ba2CeVO6,12,4,10,-2.938819131,1.806,0.125898355,8245488
Ba2CeVO6,225,4,10,-2.935980217,1.801,0.128737269,8241906
Ba2TmTaO6,14,4,20,-3.450350785,3.628,0.002148097,8534646
Ba2TmTaO6,225,4,10,-3.450715751,3.611,0.001783131,8204302
KIn2FeCl6,225,4,10,-1.121995348,0.544,0.262532951,8727076
ScAlTl2Cl6,225,4,10,-1.520293673,1.407,0.188672316,5458778
ScHg2SbBr6,225,4,10,-0.933101952,1.051,0.203521343,5620395
Sr2HfZrO6,225,4,10,-3.531574977,3.66,0.045683785,8217002
Sr2PrTaO6,14,4,20,-3.335914285,3.901,0,8993784
Sr2PrTaO6,12,4,10,-3.324486673,3.644,0.011427612,8871405
Sr2PrTaO6,225,4,10,-3.21709658,3.598,0.118817705,8259775
Ba2ErTaO6,14,4,20,-3.439283087,3.777,0.00101422,8535225
Ba2ErTaO6,148,4,10,-3.440297307,3.583,0,7779226
Ba2ErTaO6,225,4,10,-3.438212216,3.57,0.002085091,7832330
Ba2NdNbO6,148,4,10,-3.211235021,3.345,0,8218299
Ba2NdNbO6,2,4,10,-3.208942415,3.189,0.002292606,8215703
Ba2NdNbO6,14,4,20,-3.211110728,3.166,0.000124293,8990337
Ba2NdNbO6,225,4,10,-3.194171442,2.992,0.017063579,180626
Ba2ScUO6,2,4,10,-3.479102164,3.979,6.10E-05,9239367
Ba2ScUO6,12,4,10,-3.479163137,3.977,0,9236324
Ba2ScUO6,139,4,10,-3.478979226,3.976,0.000183911,9235979
CeNdO3,62,3,20,-3.439732806,4.223,0.130670803,8536295
CeNdO3,74,3,10,-3.393396235,2.604,0.177007374,8877838
CeNdO3,38,3,5,-3.15559029,2.083,0.414813319,8252693
CeNdO3,221,3,5,-2.775867246,1.055,0.794536363,996490
CeNdO3,221,3,5,-2.516763832,0.73,1.053639777,964937
LiCrIn2Cl6,225,4,10,-1.333676136,1.398,0.030044017,5456923
LiCrIn2Cl6,12,4,10,-1.332599722,1.178,0.031120431,6791880
LiCrIn2Cl6,1,4,20,-1.333572461,1.176,0.030147692,6910565
LiCrIn2Cl6,1,4,20,-1.334207855,1.176,0.029512298,6912970
LiPuO3,62,3,20,-2.653255822,1.592,0.048656739,2067450
LiPuO3,62,3,20,-2.535161658,1.009,0.166750903,2068122
Rb2BiAuCl6,225,4,10,-1.402329728,0.861,0.097003337,6397979
Sr2CeTaO6,14,4,20,-3.313406689,3.901,0,8993248
Sr2CeTaO6,12,4,10,-3.301842849,3.639,0.01156384,8869432
Sr2CeTaO6,225,4,10,-3.183357029,3.588,0.13004966,8228573
AcPmO3,221,3,5,-3.11054385,2.014,0.517656703,957543
Ba2HoTaO6,2,4,10,-3.43159607,3.643,0,8304618
Ba2HoTaO6,14,4,20,-3.430131156,3.625,0.001464914,8535228
Ba2HoTaO6,12,4,10,-3.430735382,3.622,0.000860688,8231479
Ba2HoTaO6,225,4,10,-3.428751545,3.622,0.002844525,1229387
Ba2HoTaO6,225,4,10,-3.429057166,3.576,0.002538904,9661158
Ba2LaVO6,2,4,10,-2.995018796,1.969,0.120134286,9136943
Ba2LaVO6,14,4,20,-2.994883882,1.904,0.120269201,8209103
Ba2LaVO6,12,4,10,-2.994744639,1.897,0.120408443,8205102
Ba2LaVO6,225,4,10,-2.995152722,1.879,0.12000036,8241910
Ba2PrNbO6,148,4,10,-3.190728146,3.377,0.001506335,180952
Ba2PrNbO6,14,4,20,-3.191518766,3.279,0.000715716,1927871
Ba2PrNbO6,2,4,10,-3.191983976,3.237,0.000250505,8257871
Ba2PrNbO6,225,4,10,-3.171789509,3.027,0.020444972,8216289
CaVIn2Cl6,225,4,10,-1.570009662,1.108,0.04315991,6446476
KIn2GaCl6,225,4,10,-1.317626175,3.575,0.124204661,8305297
LaPmO3,221,3,5,-2.955281044,1.205,0.73930649,996741
LaPmO3,221,3,5,-2.598853744,0.539,1.09573379,993712
NaTl2BiCl6,225,4,10,-1.380592039,3.664,0.030754734,7834718
NaTl2BiCl6,225,4,10,-1.380865172,3.663,0.030481601,7831168
SmTl2InCl6,225,4,10,-1.635731767,1.938,0.067529459,8713479
Sr2PuZrO6,12,4,10,-3.393958444,2.833,0.021596814,9236584
Sr2PuZrO6,2,4,10,-3.39426239,2.831,0.021292868,9239400
Ba2CeNbO6,148,4,10,-3.168877616,3.274,0.004990358,8218293
Ba2CeNbO6,14,4,20,-3.170459513,3.266,0.003408461,8434672
Ba2CeNbO6,12,4,10,-3.169117683,3.197,0.004750291,7830744
Ba2CeNbO6,12,4,10,-3.171405404,3.197,0.00246257,7840436
Ba2CeNbO6,2,4,10,-3.168973783,3.158,0.004894191,8707410
Ba2CeNbO6,12,4,10,-3.169465105,3.11,0.004402869,8219002
Ba2CeNbO6,12,4,10,-3.169407316,3.08,0.004460658,9660851
Ba2CeNbO6,225,4,10,-3.14451041,3.072,0.029357564,8216270
Ba2DyTaO6,14,4,20,-3.420715232,3.769,0.001229066,8535222
Ba2DyTaO6,2,4,10,-3.421944298,3.759,0,8304586
Ba2DyTaO6,225,4,10,-3.419340231,3.609,0.002604067,8204290
Ba2YTaO6,225,4,10,-3.407749669,3.534,0.002986655,180928
Ba2YTaO6,225,4,10,-3.405799773,3.533,0.004936551,5465139
BaNpO3,62,3,20,-3.389213773,2.57,0.000207818,2065499
BaNpO3,12,3,10,-3.388951584,2.551,0.000470006,9239365
BaNpO3,74,3,10,-3.38942159,2.55,0,9175168
BaNpO3,62,3,20,-3.067153188,2.404,0.322268403,2003336
BaNpO3,123,3,5,-3.338618331,2.366,0.050803259,45589
BaNpO3,45,3,10,-3.337105044,2.355,0.052316546,9240354
BaNpO3,167,3,10,-2.787494867,1.832,0.601926723,2607942
CaLa2HfO6,14,4,20,-3.688143122,4.518,0.007241965,9694823
CePrO3,62,3,20,-3.42542724,4.398,0.12279695,8536308
CePrO3,221,3,5,-2.558271347,0.881,0.989952843,996400
CePrO3,221,3,5,-2.696658969,0.879,0.851565221,968607
MgInCl3,63,3,10,-1.641173687,3.946,0.027722858,8470206
MgInCl3,221,3,5,-1.631548001,3.568,0.037348544,8269163
MgInCl3,62,3,20,-1.636196629,3.546,0.032699917,8433124
MgTl2VCl6,225,4,10,-1.489799147,0.794,0.0313925,5458953
ScHg2BiBr6,225,4,10,-0.999171278,1.267,0.195609139,5620403
Sr2LaTaO6,14,4,20,-3.368194687,4.091,0,8435448
Sr2LaTaO6,12,4,10,-3.354731761,3.813,0.013462927,8726291
SrHfO3,62,3,20,-3.652985698,4.457,0,1927893
SrHfO3,62,3,20,-3.651459432,4.442,0.001526265,1929127
SrHfO3,62,3,20,-3.652943999,4.43,4.17E-05,2006094
SrHfO3,146,3,10,-3.644211796,4.401,0.008773902,9141068
SrHfO3,45,3,10,-3.644510842,4.284,0.008474856,8232087
SrHfO3,167,3,10,-3.649002449,4.249,0.003983249,2612038
SrHfO3,198,3,40,-3.620624435,4.04,0.032361262,8551498
SrHfO3,99,3,5,-3.617790651,4.001,0.035195047,1950654
SrHfO3,221,3,5,-3.620398651,4,0.032587047,995284
SrHfO3,123,3,5,-3.618136587,3.923,0.034849111,8223795
SrHfO3,221,3,5,-3.619942865,3.869,0.033042833,9614853
SrHfO3,221,3,5,-3.617353191,3.85,0.035632507,44012
SrHfO3,62,3,20,-3.324966542,3.16,0.328019156,2065522
SrHfO3,167,3,10,-3.023102556,2.285,0.629883142,2604081
SrHfO3,99,3,5,-2.811587623,0.784,0.841398075,1951424
SrThO3,62,3,20,-3.64884939,4.252,0.071546177,2067500
SrThO3,167,3,10,-3.616113033,3.566,0.104282534,2612447
SrThO3,221,3,5,-3.390294597,2.27,0.33010097,995073
SrThO3,99,3,5,-3.492835657,2.264,0.22755991,2062393
Ba2TbTaO6,2,4,10,-3.34350469,3.781,0.002806484,8304634
Ba2TbTaO6,14,4,20,-3.346311174,3.758,0,8535231
Ba2TbTaO6,225,4,10,-3.341634242,3.591,0.004676932,8217782
Sr2PuMgO6,225,4,10,-2.779795754,1.174,0.135534759,9175166
AcNdO3,221,3,5,-3.029382158,1.828,0.570713784,973596
Ba2GdTaO6,14,4,20,-3.399850039,3.741,2.47E-05,8535215
Ba2GdTaO6,2,4,10,-3.397751865,3.713,0.002122911,8280628
Ba2GdTaO6,12,4,10,-3.399202206,3.68,0.00067257,7752044
Ba2GdTaO6,225,4,10,-3.394338874,3.542,0.005535902,8204284
Ba2LaNbO6,148,4,10,-3.222290019,3.322,0.002594494,8204693
Ba2LaNbO6,12,4,10,-3.224884513,3.197,0,181414
Ba2LaNbO6,2,4,10,-3.224154523,3.196,0.00072999,8215785
Ba2LaNbO6,14,4,20,-3.224052261,3.187,0.000832252,8209100
Ba2LaNbO6,225,4,10,-3.199790476,3.177,0.025094037,8216273
Ba2LaNbO6,225,4,10,-3.198314318,3.15,0.026570195,7833468
LaNdO3,62,3,20,-3.578906586,4.303,0.087576337,8536792
LaNdO3,221,3,5,-2.870910049,1.024,0.795572875,974555
LaNdO3,221,3,5,-2.638368761,0.693,1.028114163,972438
LiTlIn2Cl6,225,4,10,-1.151555495,1.321,0.262372808,8305130
Sr2PuHfO6,12,4,10,-3.467080123,2.748,0.024202071,9236614
Sr2PuHfO6,2,4,10,-3.465191706,2.746,0.026090488,9238912
Ba2MgUO6,139,4,10,-3.172667209,3.655,0.00068225,9235938
Ba2MgUO6,12,4,10,-3.172705778,3.653,0.000643681,9236592
Ba2MgUO6,2,4,10,-3.172661328,3.652,0.000688131,9238929
Ba2MgUO6,225,4,10,-3.173349459,3.649,0,180097
Ba2ZrNpO6,12,4,10,-3.417759333,3.002,0.01587646,9236681
Ba2ZrNpO6,2,4,10,-3.419060829,3.001,0.014574963,9238612
LiAlIn2Cl6,166,4,10,-1.498071899,3.581,0.064285074,8278748
LiAlIn2Cl6,225,4,10,-1.497117554,3.543,0.065239419,6407665
NaCrIn2Cl6,225,4,10,-1.347078186,1.416,0.022824124,5456833
Tl2AgAsBr6,225,4,10,-0.766459258,0.933,0.033644874,6353933
AcPrO3,221,3,5,-2.953323739,1.649,0.624592785,996463
LaPrO3,62,3,20,-3.54618377,4.144,0.098119734,8536748
LaPrO3,221,3,5,-2.792118075,0.859,0.852185429,997506
LaPrO3,221,3,5,-2.679665283,0.501,0.964638221,995988
SrPuO3,127,3,10,-3.269437588,2.165,0.060141103,9239334
SrPuO3,45,3,10,-3.275035794,2.14,0.054542897,9240770
SrPuO3,140,3,10,-3.270788816,2.14,0.058789875,9241292
SrPuO3,167,3,10,-3.305071309,2.13,0.024507382,2612127
SrPuO3,221,3,5,-3.173486061,2.128,0.15609263,962602
SrPuO3,99,3,5,-3.205531609,2.127,0.124047082,1951223
SrPuO3,74,3,10,-3.31186392,1.958,0.017714771,9239338
SrPuO3,62,3,20,-3.329578691,1.949,0,2004425
SrPuO3,62,3,20,-3.093325566,1.77,0.236253125,2005626
SrPuO3,167,3,10,-2.869929704,1.585,0.459648987,2610703
Ba2MgNpO6,225,4,10,-3.053292678,2.845,0,9175101
Ba2SmTaO6,14,4,20,-3.364902982,3.779,0.000114344,8435226
Ba2SmTaO6,148,4,10,-3.364902623,3.767,0.000114703,8218196
Ba2SmTaO6,12,4,10,-3.365017326,3.739,0,7755750
Ba2SmTaO6,2,4,10,-3.363753748,3.616,0.001263578,8257892
Ba2SmTaO6,225,4,10,-3.356698561,3.406,0.008318765,8204269
Tl2AgMoBr6,225,4,10,-0.777021824,0.64,0.077593093,6438241
AcCeO3,221,3,5,-2.864213903,1.439,0.685857941,1922700
Ba2CaCrO6,225,4,10,-2.524386068,0.795,0.094749691,8204426
Ba2HfNpO6,2,4,10,-3.489736197,2.999,0.017454464,9238492
Ba2PuUO6,87,4,10,-3.423335254,2.086,0,9175235
BaZrO3,12,3,10,-3.477849996,3.512,0,8215527
BaZrO3,167,3,10,-3.476410062,3.509,0.001439934,2599641
BaZrO3,74,3,10,-3.475936279,3.497,0.001913717,7914476
BaZrO3,140,3,10,-3.476328932,3.494,0.001521064,7905020
BaZrO3,2,3,10,-3.47498243,3.49,0.002867566,9136709
BaZrO3,146,3,10,-3.474872247,3.489,0.002977749,9140690
BaZrO3,62,3,20,-3.166111275,3.438,0.311738721,2004787
BaZrO3,38,3,5,-3.474535402,3.427,0.003314594,7913040
BaZrO3,221,3,5,-3.476575798,3.425,0.001274198,7919130
BaZrO3,99,3,5,-3.476611944,3.318,0.001238052,2058371
BaZrO3,221,3,5,-3.47419321,3.317,0.003656786,44331
BaZrO3,221,3,5,-3.474633638,3.312,0.003216358,9614866
BaZrO3,45,3,10,-3.47275533,3.305,0.005094666,8290528
BaZrO3,140,3,10,-3.471166724,3.294,0.006683272,9661231
BaZrO3,62,3,20,-3.476868884,3.291,0.000981112,2004575
BaZrO3,221,3,5,-3.47695681,3.108,0.000893186,971966
BaZrO3,167,3,10,-2.863898828,2.665,0.613951168,2615576
BaZrO3,99,3,5,-2.591292934,0.842,0.886557062,1952830
LaCeO3,62,3,20,-3.508545792,4.126,0.107913032,8536789
LaCeO3,167,3,10,-3.435248898,3.81,0.181209926,8726845
LaCeO3,221,3,5,-2.700190339,0.687,0.916268485,997160
NaVIn2Cl6,225,4,10,-1.38717379,1.449,0.028537711,5440391
SrLuO3,62,3,20,-2.971829115,0.922,0.265786234,2005910
HfHg2GeBr6,225,4,10,-0.907156252,1.152,0.165680335,6394013
KTl2SbCl6,225,4,10,-1.316510573,2.811,0.056586038,6405713
NaTlIn2Cl6,225,4,10,-1.15278926,1.985,0.270497294,8291055
Ba2NdTaO6,14,4,20,-3.332508384,3.862,0.000742807,8435223
Ba2NdTaO6,148,4,10,-3.331682251,3.845,0.00156894,8218187
Ba2NdTaO6,2,4,10,-3.330196855,3.684,0.003054336,8227240
Ba2NdTaO6,225,4,10,-3.319291639,3.503,0.013959552,8204262
Ba2YbUO6,2,4,10,-3.330771829,3.601,0.000252638,9239422
Ba2YbUO6,12,4,10,-3.331024467,3.601,0,9236779
LiTl2CoCl6,225,4,10,-1.174230188,0.806,0.057153925,5459403
LiTl2CoCl6,12,4,10,-1.177974,0.779,0.053410113,9135756
NaAlIn2Cl6,225,4,10,-1.51236988,3.692,0.056161889,5456803
NaPuO3,62,3,20,-2.631166757,1.196,0.003049556,2003033
SrYbO3,62,3,20,-2.491391562,2.625,0.234545103,2069861
Ba2PrTaO6,14,4,20,-3.312549417,3.751,0.002140479,8208839
Ba2PrTaO6,2,4,10,-3.311904316,3.723,0.00278558,8257874
Ba2PrTaO6,148,4,10,-3.312248999,3.719,0.002440897,8204780
Ba2PrTaO6,225,4,10,-3.29535942,3.548,0.019330476,8216611
Ba2TmUO6,12,4,10,-3.513060655,3.866,0,9236555
AcLaO3,221,3,5,-2.982868237,1.423,0.66328292,995977
Ba2CeTaO6,2,4,10,-3.288152744,3.721,0.003108041,8257848
Ba2CeTaO6,14,4,20,-3.290955079,3.695,0.000305706,8995225
Ba2CeTaO6,12,4,10,-3.290078581,3.69,0.001182204,9660868
Ba2CeTaO6,225,4,10,-3.269521474,3.53,0.021739311,8228745
Ba2ErUO6,2,4,10,-3.503020791,4.044,0,9239424
BaMgO3,62,3,20,-2.188754166,2.388,0.264936831,2010289
KTl2BiCl6,225,4,10,-1.368241964,3.444,0.070067825,6443798
KUO3,62,3,20,-3.139794012,3.197,0,2012543
