name,spacegroup,ntypes,natoms,delta_e,band_gap,stability,structure_id
EuTlF3,221,3,5,-3.423906044,4.542,0.084817364,8223194
FePb2WO6,12,4,10,-1.867357371,1.119,0.027227402,8728553
Cs2LiNF6,225,4,10,-1.747966212,2.77,0.031158231,4046085
Cs2LiNF6,225,4,10,-1.747966212,2.77,0.031158231,4046138
KYIn2F6,14,4,20,-3.059622457,3.15,0.081160187,8534227
Rb2VPbF6,225,4,10,-2.767922122,0.803,0.048109224,5449831
Rb2AgBiF6,14,4,20,-2.529431153,2.885,0.0,6836769
Rb2AgBiF6,225,4,10,-2.478575392,2.367,0.050855761,5441061
CsHgF3,12,3,10,-2.136345605,2.31,0.081857785,8279019
CsHgF3,161,3,10,-2.215796533,0.922,0.002406857,8391709
CsHgF3,65,3,5,-2.192067702,0.854,0.026135688,8223895
CsHgF3,123,3,5,-2.194849334,0.853,0.023354056,8266038
CsHgF3,127,3,10,-2.194679707,0.808,0.023523683,8311243
CsHgF3,139,3,10,-2.21820339,0.807,0.0,8278620
CsHgF3,140,3,10,-2.200311206,0.806,0.017892184,8313588
CsHgF3,221,3,5,-2.216623554,0.801,0.001579836,42747
LiScTl2F6,166,4,10,-3.087987924,4.614,0.037576835,8278763
LiScTl2F6,1,4,20,-3.11974824,4.565,0.005816519,6298959
LiScTl2F6,1,4,20,-3.11974824,4.565,0.005816519,6299175
LiScTl2F6,14,4,20,-3.12511123,4.563,0.000453529,6297922
LiScTl2F6,225,4,10,-3.089490451,4.557,0.036074308,5450536
CaInF3,62,3,20,-3.190368225,3.09,0.096904476,8437719
Cs2AgSbF6,225,4,10,-2.479311719,2.367,0.068701887,5451041
KSnF3,11,3,20,-2.678949792,2.202,0.090604253,8430458
Rb2CuBiF6,225,4,10,-2.457612925,1.064,0.087352613,5449481
Rb2CuBiF6,139,4,10,-2.478307452,1.019,0.066658085,6819574
Rb2CuBiF6,139,4,10,-2.478307463,1.019,0.066658074,6819575
RbSnF3,140,3,10,-2.668416514,1.886,0.083791868,8290681
RbSnF3,123,3,5,-2.658328357,1.325,0.093880025,8266600
RbSnF3,65,3,5,-2.666474169,1.321,0.085734213,8267234
Cs2NaNF6,225,4,10,-1.794136314,3.014,0.0,4046123
Cs2NaNF6,225,4,10,-1.794136314,3.014,0.0,4046150
K2NiHgF6,225,4,10,-2.261308882,0.588,0.029064586,5448016
Rb2NiHgF6,225,4,10,-2.26499718,0.827,0.010283283,5449901
K2TcHgF6,225,4,10,-2.329201079,2.361,0.0,6410283
K2TlRhF6,225,4,10,-2.324502642,2.115,0.050327197,8232501
Rb2TcHgF6,225,4,10,-2.370641367,2.218,0.0,5449926
Rb2TlRhF6,225,4,10,-2.343323703,2.003,0.01644189,5449551
Cs2AgBiF6,14,4,20,-2.509513009,2.958,0.01842421,7892660
Cs2AgBiF6,225,4,10,-2.50785899,2.787,0.020078229,5451061
NaScTl2F6,225,4,10,-3.095848163,4.64,0.043287341,5450326
FeSeO3,61,3,40,-1.336534356,2.972,0.0,7758578
HgTePb2O6,2,4,10,-1.155522892,1.401,0.051461219,8275987
HgTePb2O6,87,4,10,-1.1295498,1.19,0.077434311,8289588
SbPbO3,12,3,10,-1.473194875,0.966,0.094632965,8288954
BPbO3,148,3,10,-1.976124673,1.195,0.001046392,8284771
Cs2CuBiF6,225,4,10,-2.465014268,1.355,0.085003497,5451916
Cs2CuBiF6,1,4,20,-2.470250668,1.314,0.079767096,6906554
Cs2CuBiF6,12,4,10,-2.468005135,1.307,0.08201263,6791098
Cs2CuBiF6,1,4,20,-2.469397245,1.193,0.080620519,6898780
CsSnF3,161,3,10,-2.747922466,3.074,0.012404928,8331975
CsSnF3,221,3,10,-2.698656659,1.284,0.061670736,5450801
CsSnF3,140,3,10,-2.691265949,1.246,0.069061446,8313603
BiSbPb2O6,12,4,10,-1.495529651,1.987,0.04769783,8219157
Cs2NiHgF6,139,4,10,-2.280651972,0.729,0.016676205,8278527
Cs2NiHgF6,225,4,10,-2.265639262,0.726,0.031688915,6409677
LiLuTl2F6,225,4,10,-3.188024674,4.328,0.00123633,8307641
NiMoPb2O6,12,4,10,-1.673873971,1.569,0.092822583,8871315
Cs2TlRhF6,225,4,10,-2.366685907,2.112,0.0,5451956
CdPb2WO6,12,4,10,-1.79672027,2.15,0.037206779,8872264
Cs2CdPdF6,139,4,10,-2.366038322,0.596,0.041427461,8278432
K2TcAgF6,225,4,10,-2.264084497,1.955,0.023892877,5447121
K2TcAgF6,148,4,10,-2.287976683,0.539,0.0,6198763
LiTmTl2F6,225,4,10,-3.178276895,4.506,0.021298164,8307654
Rb2TcAgF6,225,4,10,-2.282321845,2.507,0.002349383,5448511
Cs2MnPbF6,225,4,10,-2.763202025,2.248,0.016819091,5452366
KNiF3,11,3,20,-2.384188449,0.584,0.003127414,8430455
KNiF3,62,3,20,-2.382526054,0.582,0.00478981,4732667
KNiF3,123,3,5,-2.377218688,0.531,0.010097175,8202285
KNiF3,65,3,5,-2.381912454,0.525,0.005403409,8223927
LiErTl2F6,225,4,10,-3.167427472,4.308,0.026053533,8314751
Rb2TlIrF6,225,4,10,-2.270621288,2.216,0.049495761,8262623
Rb2TlIrF6,87,4,10,-2.263585886,1.94,0.056531163,8289446
Rb2TlRuF6,225,4,10,-2.351832572,0.65,0.04583459,8260714
RbNiF3,12,3,10,-2.36269878,1.211,0.008089448,8278970
RbNiF3,140,3,10,-2.350989467,0.694,0.019798761,8876080
RbNiF3,123,3,5,-2.344783439,0.674,0.026004789,8202076
RbNiF3,12,3,10,-2.351617781,0.562,0.019170447,8286924
RbNiF3,225,3,10,-2.327638072,0.558,0.043150156,6409993
RbNiF3,221,3,5,-2.358064615,0.553,0.012723613,9616948
RbNiF3,62,3,20,-2.326159645,0.542,0.044628584,8538197
LiHoTl2F6,225,4,10,-3.157042191,4.321,0.034525482,8307633
Rb2GaHgF6,12,4,10,-2.587019509,2.19,0.097433875,7979144
Cs2KNF6,225,4,10,-1.816312869,3.217,0.0,4046071
Cs2KNF6,225,4,10,-1.816312869,3.217,0.0,4046132
Cs2RbNF6,225,4,10,-1.800711148,3.163,0.0,4046154
Cs2RbNF6,225,4,10,-1.800711148,3.163,0.0,4046159
K2CuTcF6,225,4,10,-2.256965866,1.434,0.05751815,5448106
K2CuTcF6,2,4,20,-2.276520084,0.891,0.037963932,7978414
K2CuTcF6,225,4,10,-2.258243604,0.733,0.056240412,5446956
K2TlAsF6,225,4,10,-2.498260701,2.448,0.049875893,8307453
LiDyTl2F6,225,4,10,-3.148902628,4.496,0.040352363,8307626
NaLuTl2F6,225,4,10,-3.161031793,4.505,0.025899184,8229559
Rb2CuTcF6,225,4,10,-2.251518067,0.732,0.043274468,5448361
Rb2CuTcF6,225,4,10,-2.251494888,0.732,0.043297647,5450031
Rb2InBiF6,2,4,20,-2.617806367,2.646,0.095107424,7978468
Rb2TlAsF6,87,4,10,-2.517601137,2.826,0.036164752,8315041
Rb2TlAsF6,225,4,10,-2.495354768,2.256,0.058411121,6358631
Cs2ZnPdF6,139,4,10,-2.411527769,0.973,0.029063692,8278608
NiTePb2O6,225,4,10,-1.311562639,1.887,0.068707686,6446954
Rb2CoNiF6,225,4,10,-2.323063753,0.661,0.060876276,6452137
ZnPb2WO6,12,4,10,-1.841706955,2.436,0.074221751,8205211
K2TlMoF6,166,4,10,-2.557992981,3.969,0.092734859,8303209
KScTl2F6,225,4,10,-3.09768466,4.727,0.020862639,8216038
KScTl2F6,14,4,20,-3.118547299,4.715,0.0,8434600
NaTmTl2F6,225,4,10,-3.146782686,4.539,0.027497229,8229562
Rb2TlMoF6,225,4,10,-2.579802956,2.266,0.050331278,5449566
Rb2TlMoF6,87,4,10,-2.603001106,2.113,0.027133128,8878939
RbScTl2F6,225,4,10,-3.041335848,4.899,0.046418634,8281285
RbScTl2F6,87,4,10,-3.073955139,4.308,0.013799343,8289503
Cs2InSbF6,225,4,10,-2.599818343,1.153,0.08143044,5451311
Cs2TcAgF6,225,4,10,-2.291949838,1.817,0.0,5451086
Cs2TcAgF6,146,4,10,-2.284969414,1.462,0.006980424,7981520
FeMoPb2O6,12,4,10,-1.753420027,0.524,0.073579739,8869569
NaErTl2F6,225,4,10,-3.15596575,4.555,0.004854526,8220388
VPb2WO6,2,4,10,-2.05936755,0.547,0.049429616,8205208
BRhO3,62,3,20,-1.710169513,0.513,0.069491511,8536341
CoTePb2O6,14,4,20,-1.342340692,1.848,0.032803169,9750532
CoTePb2O6,12,4,10,-1.333436104,1.73,0.041707756,8874683
Cs2TlIrF6,225,4,10,-2.270781682,2.353,0.067994492,5452046
Cs2TlIrF6,225,4,10,-2.30793467,2.139,0.030841504,8217476
Cs2TlRuF6,225,4,10,-2.348494468,1.636,0.0555053,5452001
CsNiF3,221,3,5,-2.288217595,0.549,0.088235368,8667423
CsNiF3,140,3,10,-2.279144388,0.524,0.097308575,8313594
K2FeAgF6,225,4,10,-2.441799994,1.195,0.016899877,5447176
Na2AlAgF6,14,4,20,-2.959371286,3.21,0.052171307,8535714
NaHoTl2F6,225,4,10,-3.149633222,4.525,0.000963063,8220341
CsScTl2F6,225,4,10,-3.026306505,4.564,0.065883143,6218135
NaDyTl2F6,225,4,10,-3.11147121,4.551,0.044780912,8229547
NaYTl2F6,225,4,10,-3.108713404,4.585,0.020707556,6358799
NaYTl2F6,87,4,10,-3.12942096,4.356,0.0,8277158
Cs2InBiF6,225,4,10,-2.630135327,1.424,0.085504347,5451911
Cs2TlAsF6,225,4,10,-2.542565571,2.306,0.020240706,6449233
K2GaAgF6,166,4,10,-2.637691783,2.255,0.02100721,8278684
K2GaAgF6,225,4,10,-2.636943822,2.253,0.021755171,7842314
K2GaAgF6,225,4,10,-2.630472461,2.208,0.028226532,5447166
NaTbTl2F6,225,4,10,-3.051999014,4.464,0.036906302,8229586
Rb2GaAgF6,225,4,10,-2.649152415,2.459,0.020184585,7833022
Rb2GaAgF6,225,4,10,-2.666790162,2.452,0.002546838,7833042
Rb2GaAgF6,225,4,10,-2.669337,2.451,0.0,7826790
Rb2GaAgF6,225,4,10,-2.63509807,2.35,0.03423893,5448586
NaGdTl2F6,225,4,10,-3.106359004,4.579,0.046376325,8229575
BiRhO3,62,3,20,-1.181774152,0.513,0.056770342,2067980
BiRhO3,2,3,20,-1.175740131,0.511,0.062804363,8432594
BiRhO3,62,3,20,-1.178743292,0.511,0.059801202,1928144
BiRhO3,62,3,20,-1.178238528,0.511,0.060305965,4732688
Cs2CoCuF6,225,4,10,-2.231678492,0.731,0.096846131,6358518
Cs2TlMoF6,225,4,10,-2.613812591,2.264,0.039859613,5451961
Cs2TlMoF6,225,4,10,-2.653672204,2.245,0.0,1229225
TePdO3,62,3,20,-0.959101241,1.011,0.08046177,8433144
TePdO3,11,3,10,-0.980305547,0.679,0.059257464,7817322
FeTePb2O6,12,4,10,-1.416560164,1.391,0.040869048,8869571
K2InAgF6,225,4,10,-2.553622291,1.592,0.04456523,5447151
K2InAgF6,166,4,10,-2.546555821,1.54,0.0516317,8278687
K2InAgF6,225,4,10,-2.573886451,1.53,0.02430107,7843530
Rb2InAgF6,225,4,10,-2.594005956,1.795,0.005501553,4046257
Rb2InAgF6,225,4,10,-2.599507509,1.78,0.0,4793551
Rb2InAgF6,225,4,10,-2.574725155,1.623,0.024782354,5441056
Cs2FeAgF6,225,4,10,-2.409993745,1.471,0.085138893,5441176
K2CdGeF6,225,4,10,-2.597066775,2.569,0.087690849,5447506
LiCdF3,62,3,20,-2.676173429,3.838,0.060654142,8532268
NaSmTl2F6,225,4,10,-3.08092674,4.63,0.058249369,8277089
NaSmTl2F6,87,4,10,-3.098391796,4.081,0.040784313,8277140
Rb2CdGeF6,225,4,10,-2.610721234,2.785,0.077911663,5449026
SnPbO3,140,3,10,-1.646940933,1.901,0.082642469,8232173
SnPbO3,167,3,10,-1.656000563,1.879,0.073582839,2608807
SnPbO3,45,3,10,-1.645741006,1.783,0.083842396,8313549
SnPbO3,74,3,10,-1.655638468,1.77,0.073944934,8226702
SnPbO3,62,3,20,-1.652780962,1.496,0.076802439,2012610
SnPbO3,99,3,5,-1.638543127,1.399,0.091040275,1950471
KLuTl2F6,87,4,10,-3.161495309,4.218,0.003777229,8276106
MnPb2WO6,12,4,10,-1.977533316,1.49,0.019342724,8869143
MnPb2WO6,225,4,10,-1.94907857,1.118,0.04779747,9661879
MnPb2WO6,225,4,10,-1.947105218,0.932,0.049770822,6447085
Cs2GaAgF6,225,4,10,-2.650086551,2.789,0.002563562,7831186
TlIO3,1,3,20,-0.819488968,2.572,0.011543515,5187778
TlIO3,6,3,10,-0.825030723,2.3,0.00600176,5182730
TlIO3,62,3,20,-0.774356987,2.099,0.056675496,8532837
Cs2FeCuF6,225,4,10,-2.404202724,0.867,0.086534576,6426505
KTmTl2F6,225,4,10,-3.125724279,4.805,0.044237506,8307021
NaNdTl2F6,225,4,10,-3.044365632,4.516,0.076123072,8229579
Rb2TlSbF6,225,4,10,-2.582723313,1.998,0.07832837,8307327
FeSbPb2O6,139,4,10,-1.545107188,1.534,0.036953557,8277336
FeSbPb2O6,225,4,10,-1.546878807,1.532,0.035181938,8258120
KErTl2F6,225,4,10,-3.10206018,4.776,0.060497907,8262632
NaPrTl2F6,225,4,10,-3.026891524,4.534,0.093650433,8229582
NaPrTl2F6,87,4,10,-3.046689567,3.882,0.07385239,8314897
NbRhPb2O6,225,4,10,-1.741547209,1.131,0.065919882,8281959
Cs2GaCuF6,225,4,10,-2.553292127,0.664,0.067324306,5450886
Cs2InAgF6,225,4,10,-2.590043108,2.157,0.029225235,5451066
Cs2InAgF6,146,4,10,-2.597497889,2.142,0.021770454,6190592
Cs2InAgF6,225,4,10,-2.619268343,2.109,0.0,4793452
K2ZnHgF6,225,4,10,-2.450243947,1.905,0.044890107,5448006
KHoTl2F6,225,4,10,-3.091630919,4.775,0.069338152,8283647
NaCeTl2F6,225,4,10,-3.013512552,4.525,0.09896402,8291037
Rb2CdSnF6,225,4,10,-2.662660726,2.503,0.055994593,5449056
Rb2ZnHgF6,225,4,10,-2.472195714,1.913,0.003012599,5449936
K2TlBiF6,225,4,10,-2.605517618,2.738,0.095457445,8307238
KDyTl2F6,225,4,10,-3.081289198,4.765,0.07677741,8283637
KYTl2F6,139,4,10,-3.099755133,4.807,0.04158211,8228536
KYTl2F6,14,4,20,-3.135563614,4.596,0.005773629,8991295
KYTl2F6,87,4,10,-3.108939431,4.092,0.032397812,8289404
Rb2TlBiF6,225,4,10,-2.641400083,2.736,0.044539563,7835484
Rb2TlBiF6,225,4,10,-2.601576175,2.502,0.084363471,7836832
RbYTl2F6,139,4,10,-3.045037859,4.585,0.089543379,8306605
CdMoPb2O6,12,4,10,-1.67788551,1.65,0.088456533,8872304
KTbTl2F6,225,4,10,-3.023621583,4.881,0.063268081,8314169
NaLaTl2F6,225,4,10,-3.070755219,4.638,0.084634139,8291046
NaLaTl2F6,87,4,10,-3.080330965,3.988,0.075058393,8314885
KGdTl2F6,225,4,10,-3.075488738,4.785,0.06964207,8314139
LiZnF3,62,3,20,-2.77157872,4.507,0.033709347,5269747
RbGaF3,2,3,10,-2.80407343,5.078,0.001306912,8158832
RbGaF3,225,3,10,-2.743283461,3.344,0.062096881,5450016
Cs2TlSbF6,225,4,10,-2.632445952,1.933,0.011309543,6409565
InSbPb2O6,15,4,20,-1.591896441,1.786,0.038735909,8542129
InSbPb2O6,225,4,10,-1.542091578,1.638,0.088540772,8280918
Rb2ZnSnF6,225,4,10,-2.714983847,3.198,0.016166063,5448456
CaTlF3,221,3,5,-3.282387554,4.526,0.018153142,7814128
CaTlF3,62,3,20,-3.274870497,4.52,0.025670199,8538352
CaTlF3,11,3,20,-3.268612376,4.388,0.03192832,8537800
CaTlF3,140,3,10,-3.267957512,4.218,0.032583184,8313567
CdSeO3,62,3,20,-1.238593427,3.355,0.006567194,1927611
K2CdNiF6,225,4,10,-2.516887701,1.33,0.020740747,5447511
NaCdF3,2,3,20,-2.612900664,3.685,0.053574679,8207933
NaCdF3,62,3,20,-2.617400068,3.59,0.049075276,5272784
Rb2CdNiF6,225,4,10,-2.509883353,1.523,0.019157972,5449046
Cs2CdSnF6,225,4,10,-2.680515727,2.752,0.025854921,5451486
Cs2ZnHgF6,225,4,10,-2.462739987,1.921,0.017632259,6449302
K2CrAgF6,225,4,10,-2.638042156,1.948,0.034411363,5447126
K2CrAgF6,139,4,10,-2.666686205,1.847,0.005767314,7987846
K2CrAgF6,166,4,10,-2.645221437,1.844,0.027232082,8278677
KSmTl2F6,139,4,10,-3.056475201,4.691,0.089496534,8306587
Rb2CrAgF6,225,4,10,-2.642819296,1.823,0.023041973,5448521
Rb2InGaF6,225,4,10,-2.769548563,3.085,0.021332058,4046035
Rb2InGaF6,225,4,10,-2.746726129,2.936,0.044154492,5448121
Rb2VSnF6,225,4,10,-2.751537848,1.069,0.064493498,5448256
Cs2TlBiF6,225,4,10,-2.680673704,2.62,0.008664133,7835262
Cs2TlBiF6,225,4,10,-2.689337837,2.613,0.0,9665634
Cs2TlBiF6,225,4,10,-2.661892564,2.474,0.027445273,5441201
CdTePb2O6,12,4,10,-1.360425479,1.968,0.024148712,8289024
CdTePb2O6,15,4,20,-1.370271731,1.929,0.014302459,9693270
CdTePb2O6,225,4,10,-1.29581917,1.76,0.088755021,8216153
K2CdCoF6,225,4,10,-2.503289733,2.086,0.040654065,5447561
KInF3,225,3,10,-2.655729953,1.562,0.089908021,5446866
Rb2CrCuF6,225,4,10,-2.611472434,0.713,0.062743899,5448321
Rb2MnGeF6,225,4,10,-2.672665086,2.045,0.078931906,5449171
RbInF3,87,3,10,-2.690405189,2.563,0.051397226,8289500
RbInF3,225,3,10,-2.670853454,1.845,0.070948961,5448166
Cs2ZnSnF6,225,4,10,-2.711256987,3.42,0.018083722,5451001
Rb2TlAgF6,12,4,10,-2.323658331,0.643,0.002098692,6200192
Rb2TlAgF6,12,4,10,-2.323739077,0.643,0.002017946,6206947
Rb2TlAgF6,139,4,10,-2.325757023,0.514,0.0,6282817
Rb2TlAgF6,139,4,10,-2.325757022,0.514,0.0,6282861
K2AlAgF6,166,4,10,-3.002198202,3.236,0.023340132,8215015
K2AlAgF6,225,4,10,-3.025538334,3.228,0.0,4793546
K2AlAgF6,225,4,10,-3.017537479,3.093,0.008000855,4046255
Rb2AlAgF6,225,4,10,-3.02119375,3.486,0.00761099,4046235
Rb2AlAgF6,225,4,10,-3.02880474,3.482,0.0,4793622
Rb2AlAgF6,166,4,10,-3.002781919,3.367,0.026022821,8278803
Cs2CrAgF6,225,4,10,-2.653113718,1.705,0.014761823,6409862
Cs2InGaF6,225,4,10,-2.761080505,3.478,0.03688148,5450691
Cs2InGaF6,139,4,10,-2.779597376,3.451,0.018364609,8247029
ZnTePb2O6,12,4,10,-1.390512644,1.459,0.054357943,8871324
ZnTePb2O6,225,4,10,-1.375013046,1.298,0.06985754,3293236
ZnTePb2O6,225,4,10,-1.375013046,1.298,0.06985754,4165333
ZnTePb2O6,225,4,10,-1.376448476,1.282,0.06842211,4046524
ZnTePb2O6,225,4,10,-1.375150226,1.277,0.06972036,4795651
K2CdFeF6,14,4,20,-2.615846963,1.959,0.004191375,6846303
K2LiAuF6,14,4,20,-2.325898291,0.77,0.093903514,7977658
K2TlTcF6,225,4,10,-2.375731445,2.599,0.040916163,6410894
NaZnF3,2,3,20,-2.745825375,4.175,0.018205062,8207945
NaZnF3,62,3,20,-2.764030437,4.137,0.0,1927305
NaZnF3,221,3,5,-2.698501932,3.426,0.065528505,7673234
NaZnF3,123,3,5,-2.690622642,3.307,0.073407795,8299071
Rb2CdFeF6,225,4,10,-2.566669311,1.792,0.058866464,5449041
Rb2TlTcF6,225,4,10,-2.406110874,2.644,0.0,5449511
K2AlCuF6,225,4,10,-2.97602352,1.321,0.078600173,5446981
Rb2MnSnF6,225,4,10,-2.732657454,1.733,0.050727282,5449121
CsInF3,2,3,10,-2.741736041,2.752,0.0,9971012
CsInF3,225,3,10,-2.713594661,2.449,0.02814138,8276990
CsInF3,139,3,10,-2.714908729,2.325,0.026827312,8293962
K2TlCoF6,166,4,10,-2.410962885,1.647,0.055141202,8701397
SrTlF3,221,3,5,-3.193042266,4.573,0.099447022,8225466
CrSbPb2O6,225,4,10,-1.713494637,1.198,0.077591761,8258057
Cs2TlAgF6,225,4,10,-2.314234854,0.625,0.031996101,5451981
Cs2TlAgF6,225,4,10,-2.314331214,0.624,0.031899741,5451046
Cs2TlAgF6,139,4,10,-2.346230955,0.585,0.0,6281364
Cs2TlAgF6,139,4,10,-2.346230955,0.585,0.0,6281387
Cs2TlAgF6,1,4,20,-2.320258286,0.582,0.025972669,6874439
MnMoPb2O6,12,4,10,-1.85907236,0.7,0.066970605,8871302
Cs2AlAgF6,225,4,10,-3.009282419,3.762,0.009443225,4046262
Cs2AlAgF6,166,4,10,-2.986412465,3.758,0.032313179,8700445
Cs2AlAgF6,225,4,10,-3.018725644,3.743,0.0,4793445
K2ZnFeF6,225,4,10,-2.635069936,1.651,0.03606662,5447091
K2ZnFeF6,14,4,20,-2.661665894,0.565,0.009470662,7980666
Na2LiRhF6,14,4,20,-2.566064589,2.295,0.0,8535741
NaVF3,62,3,20,-2.813441018,0.922,0.083656833,8208316
K2NaAuF6,14,4,20,-2.31290866,0.554,0.071717031,6263043
Rb2CrGaF6,225,4,10,-2.747335746,1.759,0.067000656,5448226
Cs2CdFeF6,225,4,10,-2.564285495,2.171,0.064549517,6449341
Cs2TlTcF6,225,4,10,-2.437074643,2.989,0.0,5452036
LiBeF3,62,3,20,-3.327746679,8.777,0.058719085,9700522
Cs2MnSnF6,225,4,10,-2.73708148,2.11,0.015276751,5451561
Cs2MnSnF6,225,4,10,-2.736255963,1.993,0.016102268,5450826
MgPb2WO6,225,4,10,-2.146085615,2.646,0.029151247,1089888
MgPb2WO6,225,4,10,-2.144079219,2.611,0.031157643,5466364
MgPb2WO6,12,4,10,-2.155506526,2.27,0.019730336,8219163
Na2AlTlF6,14,4,20,-3.106086647,5.254,0.08356638,8997250
Rb2TlFeF6,225,4,10,-2.57679129,1.34,0.034190403,5449586
Rb2TlFeF6,87,4,10,-2.610417394,0.649,0.000564299,8289437
TlSbPb2O6,15,4,20,-1.355125214,1.19,0.052107671,9003964
AlSbPb2O6,225,4,10,-1.903104525,2.051,0.091959868,8258045
K2CrInF6,225,4,10,-2.738013118,1.448,0.061952448,5446871
K2CrInF6,225,4,10,-2.737573151,1.447,0.062392415,5446911
Rb2CrInF6,225,4,10,-2.75557818,1.684,0.03561857,6410129
Rb2VGaF6,225,4,10,-2.804157579,2.03,0.037931686,5449091
K2TlGaF6,225,4,10,-2.778260397,4.063,0.055186362,6218611
K2TlGaF6,166,4,10,-2.744287477,3.877,0.089159282,8701134
MnTePb2O6,12,4,10,-1.543816666,1.881,0.003707908,9664382
MnTePb2O6,15,4,20,-1.545495308,1.852,0.002029266,9700142
MnTePb2O6,12,4,10,-1.539305103,1.728,0.008219471,8871304
MnTePb2O6,225,4,10,-1.522423541,1.188,0.025101033,6447035
MnTePb2O6,225,4,10,-1.523777795,1.185,0.023746779,9660043
NbSbPb2O6,12,4,10,-1.857318598,1.101,0.094301356,8869138
Rb2TlGaF6,87,4,10,-2.803904019,4.636,0.0,8289440
Rb2TlGaF6,225,4,10,-2.799557353,4.243,0.004346666,4046015
Rb2TlGaF6,225,4,10,-2.799557353,4.243,0.004346666,4046187
LiMnF3,11,3,20,-2.792278993,2.051,0.047390977,8522316
LiMnF3,62,3,20,-2.794537567,1.828,0.045132403,8997439
LiPb2IO6,225,4,10,-1.245334407,2.594,0.0,8282008
Cs2CrGaF6,225,4,10,-2.75134272,2.037,0.022391511,5450781
K2VInF6,225,4,10,-2.803966859,1.967,0.072359045,8284003
Rb2VInF6,225,4,10,-2.805343357,2.007,0.046729156,5448161
Cs2YbPdF6,139,4,10,-2.957401378,1.073,0.072283927,8278598
K2TlInF6,166,4,10,-2.676390807,3.099,0.080269367,8303206
K2TlInF6,225,4,10,-2.663651749,3.07,0.093008425,6450768
LiClO3,33,3,20,-0.990315136,5.589,0.010799406,8519070
Na2LiIrF6,14,4,20,-2.46473651,2.693,0.079188747,8233503
Na2LiPdF6,14,4,20,-2.395825182,2.051,0.09320901,8535720
Na2LiRuF6,14,4,20,-2.592848882,2.058,0.0,6297613
Na2LiRuF6,87,4,10,-2.575032895,2.033,0.017815987,6278908
Na2LiRuF6,87,4,10,-2.570161698,0.61,0.022687184,6278981
NbBiPb2O6,12,4,10,-1.885679367,1.921,0.044554963,8724904
NiBi2PbO6,5,4,20,-1.271322256,2.295,0.062065572,8977502
NiBi2PbO6,14,4,20,-1.282516102,1.648,0.050871726,8996128
Rb2TlInF6,87,4,10,-2.716340566,3.855,0.022191169,8289443
Rb2TlInF6,225,4,10,-2.696389711,3.295,0.042142024,5449486
YbPb2WO6,12,4,10,-2.308006333,1.964,0.04805005,8872095
Cs2TlFeF6,225,4,10,-2.64614284,1.873,0.0,180045
Rb2AlInF6,225,4,10,-3.121440711,4.141,0.03330337,8262532
Cs2CrInF6,225,4,10,-2.764034211,1.89,0.02780637,5450676
Cs2CrInF6,225,4,10,-2.766406018,1.888,0.025434563,5450776
Cs2VGaF6,225,4,10,-2.806658731,2.037,0.083106668,6409679
KCdF3,161,3,10,-2.654830955,3.778,0.033110077,6324863
KCdF3,62,3,20,-2.687941033,3.739,0.0,1928120
KCdF3,11,3,20,-2.663940245,3.738,0.024000787,8430428
KCdF3,12,3,10,-2.65501812,3.633,0.032922912,8218432
KCdF3,140,3,10,-2.660937385,3.628,0.027003647,8219809
KCdF3,123,3,5,-2.645409488,3.378,0.042531544,8202279
KCdF3,14,3,40,-2.644636186,3.356,0.043304847,5248556
KCdF3,65,3,5,-2.671971536,3.353,0.015969497,7913500
KCdF3,127,3,10,-2.645193953,3.22,0.042747079,8204879
KCdF3,221,3,5,-2.655398552,3.202,0.032542481,1890231
Rb2MnFeF6,225,4,10,-2.636631729,1.397,0.04919739,5449151
RbCdF3,12,3,10,-2.647513877,3.609,0.037588378,8286903
RbCdF3,140,3,10,-2.654025759,3.576,0.031076496,8290663
RbCdF3,65,3,5,-2.685102255,3.489,0.0,8267115
RbCdF3,221,3,5,-2.680205147,3.438,0.004897108,1891328
RbCdF3,123,3,5,-2.664526291,3.351,0.020575964,8202055
RbCdF3,127,3,10,-2.662841517,3.33,0.022260738,8287035
CoBi2PbO6,14,4,20,-1.29927572,1.309,0.074123042,9000147
Cs2TlGaF6,225,4,10,-2.827706085,4.707,0.0,8217390
Cs2TlGaF6,225,4,10,-2.798788831,4.612,0.028917254,7826900
Cs2TlGaF6,225,4,10,-2.805491285,4.605,0.0222148,7832352
Cs2TlGaF6,225,4,10,-2.796415872,4.586,0.031290213,5452061
NaPb2IO6,225,4,10,-1.203106165,2.854,0.034660858,8282015
NaPb2IO6,225,4,10,-1.203549517,2.763,0.034217506,9663073
NaPb2IO6,14,4,20,-1.237767023,2.648,0.0,9697713
HfPtPb2O6,139,4,10,-1.856299937,1.689,0.091552351,8239736
HfPtPb2O6,148,4,10,-1.871234286,1.689,0.076618002,8244671
Na2LiMoF6,14,4,20,-2.820719698,6.734,0.063702653,8997001
Na2LiMoF6,225,4,10,-2.78597261,1.838,0.098449742,5446821
Cs2VInF6,225,4,10,-2.821872084,1.13,0.038852354,5450686
Cs2TlInF6,225,4,10,-2.773583617,3.913,0.0,4793457
Cs2TlInF6,225,4,10,-2.748562331,3.725,0.025021286,5451971
K2LiWF6,225,4,10,-2.73910106,1.964,0.079537416,5447921
Rb2LiWF6,225,4,10,-2.707324142,1.999,0.088901743,5449641
Cs2AlInF6,225,4,10,-3.137007806,4.499,0.010141528,8242703
